p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-3.26835e-05,-3.97747e-04,-5.58260e-04,1.35350e-23,1,1.94010e-01,6.59926e-01,1.29410e-01,1.94000e-03
-3.03930e-05,-4.09048e-04,-5.73371e-04,1.39843e-23,1,1.95010e-01,6.60926e-01,1.29410e-01,1.95000e-03
-2.81026e-05,-4.20349e-04,-5.88483e-04,1.44336e-23,1,1.96010e-01,6.61926e-01,1.29410e-01,1.96000e-03
-2.58120e-05,-4.31651e-04,-6.03595e-04,1.48829e-23,1,1.97010e-01,6.62926e-01,1.29410e-01,1.97000e-03
-2.35216e-05,-4.42952e-04,-6.18706e-04,1.53322e-23,1,1.98010e-01,6.63926e-01,1.29410e-01,1.98000e-03
-2.12311e-05,-4.54253e-04,-6.33817e-04,1.57815e-23,1,1.99010e-01,6.64926e-01,1.29410e-01,1.99000e-03
-1.89407e-05,-4.65554e-04,-6.48929e-04,1.62308e-23,1,2.00010e-01,6.65926e-01,1.29410e-01,2.00000e-03
-1.66502e-05,-4.76855e-04,-6.64040e-04,1.66801e-23,1,2.01010e-01,6.66926e-01,1.29410e-01,2.01000e-03
-1.43596e-05,-4.88157e-04,-6.79152e-04,1.71294e-23,1,2.02010e-01,6.67926e-01,1.29410e-01,2.02000e-03
-1.20692e-05,-4.99458e-04,-6.94263e-04,1.75787e-23,1,2.03010e-01,6.68926e-01,1.29410e-01,2.03000e-03
-9.77874e-06,-5.10759e-04,-7.09374e-04,1.80280e-23,1,2.04010e-01,6.69926e-01,1.29410e-01,2.04000e-03
-7.02875e-06,-5.22511e-04,-7.25135e-04,1.85032e-23,1,2.05010e-01,6.70926e-01,1.29410e-01,2.05000e-03
-3.74555e-06,-5.34786e-04,-7.41651e-04,1.90086e-23,1,2.06010e-01,6.71926e-01,1.29410e-01,2.06000e-03
-4.62156e-07,-5.47062e-04,-7.58167e-04,1.95141e-23,1,2.07010e-01,6.72926e-01,1.29410e-01,2.07000e-03
2.82104e-06,-5.59337e-04,-7.74683e-04,2.00195e-23,1,2.08010e-01,6.73926e-01,1.29410e-01,2.08000e-03
6.10424e-06,-5.71612e-04,-7.91198e-04,2.05249e-23,1,2.09010e-01,6.74926e-01,1.29410e-01,2.09000e-03
9.38744e-06,-5.83887e-04,-8.07714e-04,2.10303e-23,1,2.10010e-01,6.75926e-01,1.29410e-01,2.10000e-03
1.26708e-05,-5.96162e-04,-8.24230e-04,2.15357e-23,1,2.11011e-01,6.76926e-01,1.29410e-01,2.11000e-03
1.59540e-05,-6.08437e-04,-8.40746e-04,2.20412e-23,1,2.12011e-01,6.77926e-01,1.29410e-01,2.12000e-03
1.92372e-05,-6.20712e-04,-8.57261e-04,2.25466e-23,1,2.13011e-01,6.78926e-01,1.29410e-01,2.13000e-03
2.25204e-05,-6.32987e-04,-8.73777e-04,2.30520e-23,1,2.14011e-01,6.79926e-01,1.29410e-01,2.14000e-03
2.58036e-05,-6.45262e-04,-8.90292e-04,2.35574e-23,1,2.15011e-01,6.80926e-01,1.29410e-01,2.15000e-03
2.90870e-05,-6.57538e-04,-9.06809e-04,2.40628e-23,1,2.16011e-01,6.81926e-01,1.29410e-01,2.16000e-03
3.23702e-05,-6.69813e-04,-9.23324e-04,2.45682e-23,1,2.17011e-01,6.82926e-01,1.29410e-01,2.17000e-03
3.67254e-05,-6.82094e-04,-9.39625e-04,2.51156e-23,1,2.18011e-01,6.83926e-01,1.29410e-01,2.18000e-03
