Result,U:0,U:1,U:2,SA,p,p_rgh,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-3.48866e-05,3.48866e-05,1.87035e-06,-3.64068e-22,1.40685e+00,1.19545e+00,-1.04307e+00,1,2.37200e-01,3.00000e-01,2.37200e-01,2.00000e-03
-3.45011e-05,3.45011e-05,1.38908e-06,-3.95113e-22,1.40585e+00,1.19922e+00,-1.04316e+00,1,2.37600e-01,3.00000e-01,2.37600e-01,2.00000e-03
-3.41462e-05,3.41462e-05,8.89658e-07,-4.35454e-22,1.40486e+00,1.20300e+00,-1.04326e+00,1,2.38000e-01,3.00000e-01,2.38000e-01,2.00000e-03
-3.38804e-05,3.38804e-05,3.60328e-07,-4.66924e-22,1.40386e+00,1.20678e+00,-1.04335e+00,1,2.38400e-01,3.00000e-01,2.38400e-01,2.00000e-03
-3.36581e-05,3.36581e-05,-1.87027e-07,-4.55807e-22,1.40286e+00,1.21055e+00,-1.04345e+00,1,2.38800e-01,3.00000e-01,2.38800e-01,2.00000e-03
-3.35171e-05,3.35171e-05,-7.59021e-07,-3.75684e-22,1.40186e+00,1.21433e+00,-1.04354e+00,1,2.39200e-01,3.00000e-01,2.39200e-01,2.00000e-03
-3.34651e-05,3.34651e-05,-1.36726e-06,-3.05570e-22,1.40086e+00,1.21810e+00,-1.04364e+00,1,2.39600e-01,3.00000e-01,2.39600e-01,2.00000e-03
-3.34570e-05,3.34570e-05,-1.99536e-06,-2.42129e-22,1.39987e+00,1.22188e+00,-1.04373e+00,1,2.40000e-01,3.00000e-01,2.40000e-01,2.00000e-03
-3.35356e-05,3.35356e-05,-2.66761e-06,-1.91072e-22,1.39887e+00,1.22565e+00,-1.04383e+00,1,2.40400e-01,3.00000e-01,2.40400e-01,2.00000e-03
-3.36174e-05,3.36174e-05,-3.33674e-06,-1.45517e-22,1.39790e+00,1.22933e+00,-1.04392e+00,1,2.40800e-01,3.00000e-01,2.40800e-01,2.00000e-03
-3.36569e-05,3.36569e-05,-3.96505e-06,-1.19321e-22,1.39701e+00,1.23270e+00,-1.04401e+00,1,2.41200e-01,3.00000e-01,2.41200e-01,2.00000e-03
-3.35980e-05,3.35980e-05,-4.69013e-06,-7.61818e-23,1.39600e+00,1.23653e+00,-1.04411e+00,1,2.41600e-01,3.00000e-01,2.41600e-01,2.00000e-03
-3.34295e-05,3.34295e-05,-5.48993e-06,-3.24326e-23,1.39488e+00,1.24076e+00,-1.04422e+00,1,2.42000e-01,3.00000e-01,2.42000e-01,2.00000e-03
-3.35616e-05,3.35616e-05,-5.89282e-06,6.07007e-23,1.39437e+00,1.24271e+00,-1.04426e+00,1,2.42400e-01,3.00000e-01,2.42400e-01,2.00000e-03
-3.54241e-05,3.54241e-05,-7.54994e-06,4.52445e-23,1.39269e+00,1.24909e+00,-1.04443e+00,1,2.42800e-01,3.00000e-01,2.42800e-01,2.00000e-03
-3.56651e-05,3.56651e-05,-8.28793e-06,1.17309e-22,1.39185e+00,1.25226e+00,-1.04451e+00,1,2.43200e-01,3.00000e-01,2.43200e-01,2.00000e-03
-3.61469e-05,3.61469e-05,-9.18310e-06,1.46571e-22,1.39090e+00,1.25587e+00,-1.04460e+00,1,2.43600e-01,3.00000e-01,2.43600e-01,2.00000e-03
-3.67380e-05,3.67380e-05,-1.01479e-05,1.66128e-22,1.38990e+00,1.25965e+00,-1.04470e+00,1,2.44000e-01,3.00000e-01,2.44000e-01,2.00000e-03
-3.74277e-05,3.74277e-05,-1.11588e-05,1.76123e-22,1.38891e+00,1.26342e+00,-1.04480e+00,1,2.44400e-01,3.00000e-01,2.44400e-01,2.00000e-03
-3.81630e-05,3.81630e-05,-1.21912e-05,1.72458e-22,1.38791e+00,1.26720e+00,-1.04489e+00,1,2.44800e-01,3.00000e-01,2.44800e-01,2.00000e-03
-3.89729e-05,3.89729e-05,-1.32570e-05,1.19010e-22,1.38692e+00,1.27098e+00,-1.04499e+00,1,2.45200e-01,3.00000e-01,2.45200e-01,2.00000e-03
-3.98586e-05,3.98586e-05,-1.43550e-05,4.98715e-23,1.38592e+00,1.27476e+00,-1.04509e+00,1,2.45600e-01,3.00000e-01,2.45600e-01,2.00000e-03
-4.07930e-05,4.07930e-05,-1.54776e-05,-3.43427e-23,1.38492e+00,1.27854e+00,-1.04519e+00,1,2.46000e-01,3.00000e-01,2.46000e-01,2.00000e-03
-4.18486e-05,4.18486e-05,-1.66579e-05,-1.60857e-23,1.38393e+00,1.28231e+00,-1.04529e+00,1,2.46400e-01,3.00000e-01,2.46400e-01,2.00000e-03
-4.29480e-05,4.29480e-05,-1.78594e-05,1.75231e-23,1.38293e+00,1.28609e+00,-1.04538e+00,1,2.46800e-01,3.00000e-01,2.46800e-01,2.00000e-03
-4.41195e-05,4.41195e-05,-1.90924e-05,1.07076e-22,1.38193e+00,1.28987e+00,-1.04548e+00,1,2.47200e-01,3.00000e-01,2.47200e-01,2.00000e-03
-4.53602e-05,4.53602e-05,-2.03564e-05,1.81254e-22,1.38094e+00,1.29365e+00,-1.04558e+00,1,2.47600e-01,3.00000e-01,2.47600e-01,2.00000e-03
-4.66428e-05,4.66428e-05,-2.16416e-05,2.54108e-22,1.37994e+00,1.29743e+00,-1.04568e+00,1,2.48000e-01,3.00000e-01,2.48000e-01,2.00000e-03
-4.80186e-05,4.80186e-05,-2.29674e-05,2.39320e-22,1.37894e+00,1.30121e+00,-1.04578e+00,1,2.48400e-01,3.00000e-01,2.48400e-01,2.00000e-03
-4.94350e-05,4.94350e-05,-2.43143e-05,2.10387e-22,1.37794e+00,1.30499e+00,-1.04588e+00,1,2.48800e-01,3.00000e-01,2.48800e-01,2.00000e-03
-5.09174e-05,5.09174e-05,-2.56920e-05,1.34078e-22,1.37695e+00,1.30877e+00,-1.04598e+00,1,2.49200e-01,3.00000e-01,2.49200e-01,2.00000e-03
-5.24818e-05,5.24818e-05,-2.71132e-05,5.78829e-23,1.37595e+00,1.31255e+00,-1.04608e+00,1,2.49600e-01,3.00000e-01,2.49600e-01,2.00000e-03
-5.40912e-05,5.40912e-05,-2.85590e-05,-3.18756e-23,1.37495e+00,1.31633e+00,-1.04618e+00,1,2.50000e-01,3.00000e-01,2.50000e-01,2.00000e-03
-5.57941e-05,5.57941e-05,-3.00436e-05,-6.96044e-23,1.37395e+00,1.32011e+00,-1.04628e+00,1,2.50400e-01,3.00000e-01,2.50400e-01,2.00000e-03
-5.75378e-05,5.75378e-05,-3.15481e-05,-9.95138e-23,1.37296e+00,1.32389e+00,-1.04638e+00,1,2.50800e-01,3.00000e-01,2.50800e-01,2.00000e-03
-5.93490e-05,5.93490e-05,-3.30813e-05,-7.09281e-23,1.37196e+00,1.32767e+00,-1.04648e+00,1,2.51200e-01,3.00000e-01,2.51200e-01,2.00000e-03
-6.12284e-05,6.12284e-05,-3.46424e-05,-7.01574e-23,1.37096e+00,1.33145e+00,-1.04658e+00,1,2.51600e-01,3.00000e-01,2.51600e-01,2.00000e-03
-6.31482e-05,6.31482e-05,-3.62227e-05,-6.57052e-23,1.36996e+00,1.33523e+00,-1.04668e+00,1,2.52000e-01,3.00000e-01,2.52000e-01,2.00000e-03
-6.51623e-05,6.51623e-05,-3.78374e-05,-1.37834e-22,1.36896e+00,1.33901e+00,-1.04678e+00,1,2.52400e-01,3.00000e-01,2.52400e-01,2.00000e-03
-6.72223e-05,6.72223e-05,-3.94757e-05,-1.43256e-22,1.36796e+00,1.34279e+00,-1.04688e+00,1,2.52800e-01,3.00000e-01,2.52800e-01,2.00000e-03
-6.93559e-05,6.93559e-05,-4.11458e-05,-3.89787e-23,1.36697e+00,1.34657e+00,-1.04698e+00,1,2.53200e-01,3.00000e-01,2.53200e-01,2.00000e-03
-7.15494e-05,7.15494e-05,-4.28385e-05,7.58195e-23,1.36597e+00,1.35035e+00,-1.04708e+00,1,2.53600e-01,3.00000e-01,2.53600e-01,2.00000e-03
-7.37774e-05,7.37774e-05,-4.45466e-05,2.21657e-22,1.36497e+00,1.35414e+00,-1.04718e+00,1,2.54000e-01,3.00000e-01,2.54000e-01,2.00000e-03
-7.60817e-05,7.60817e-05,-4.62813e-05,1.08740e-22,1.36397e+00,1.35792e+00,-1.04728e+00,1,2.54400e-01,3.00000e-01,2.54400e-01,2.00000e-03
-7.84143e-05,7.84143e-05,-4.80298e-05,-1.13719e-23,1.36297e+00,1.36170e+00,-1.04739e+00,1,2.54800e-01,3.00000e-01,2.54800e-01,2.00000e-03
-8.07946e-05,8.07946e-05,-4.97972e-05,-2.49800e-22,1.36197e+00,1.36548e+00,-1.04749e+00,1,2.55200e-01,3.00000e-01,2.55200e-01,2.00000e-03
-8.32168e-05,8.32168e-05,-5.15822e-05,-3.98473e-22,1.36097e+00,1.36926e+00,-1.04759e+00,1,2.55600e-01,3.00000e-01,2.55600e-01,2.00000e-03
-8.56652e-05,8.56652e-05,-5.33811e-05,-5.26024e-22,1.35997e+00,1.37305e+00,-1.04769e+00,1,2.56000e-01,3.00000e-01,2.56000e-01,2.00000e-03
-8.81732e-05,8.81732e-05,-5.52062e-05,-3.60078e-22,1.35897e+00,1.37683e+00,-1.04779e+00,1,2.56400e-01,3.00000e-01,2.56400e-01,2.00000e-03
-9.06992e-05,9.06992e-05,-5.70410e-05,-2.02965e-22,1.35797e+00,1.38061e+00,-1.04790e+00,1,2.56800e-01,3.00000e-01,2.56800e-01,2.00000e-03
-9.32542e-05,9.32542e-05,-5.88883e-05,-8.72209e-24,1.35697e+00,1.38439e+00,-1.04800e+00,1,2.57200e-01,3.00000e-01,2.57200e-01,2.00000e-03
-9.58334e-05,9.58334e-05,-6.07463e-05,1.17852e-22,1.35597e+00,1.38818e+00,-1.04810e+00,1,2.57600e-01,3.00000e-01,2.57600e-01,2.00000e-03
-9.84266e-05,9.84266e-05,-6.26124e-05,2.00845e-22,1.35497e+00,1.39196e+00,-1.04821e+00,1,2.58000e-01,3.00000e-01,2.58000e-01,2.00000e-03
-1.01046e-04,1.01046e-04,-6.44884e-05,2.92769e-22,1.35397e+00,1.39574e+00,-1.04831e+00,1,2.58400e-01,3.00000e-01,2.58400e-01,2.00000e-03
-1.03674e-04,1.03674e-04,-6.63704e-05,3.64540e-22,1.35297e+00,1.39953e+00,-1.04841e+00,1,2.58800e-01,3.00000e-01,2.58800e-01,2.00000e-03
-1.06315e-04,1.06315e-04,-6.82587e-05,3.92580e-22,1.35197e+00,1.40331e+00,-1.04852e+00,1,2.59200e-01,3.00000e-01,2.59200e-01,2.00000e-03
-1.08969e-04,1.08969e-04,-7.01527e-05,2.43688e-22,1.35097e+00,1.40709e+00,-1.04862e+00,1,2.59600e-01,3.00000e-01,2.59600e-01,2.00000e-03
-1.11627e-04,1.11627e-04,-7.20491e-05,4.79126e-23,1.34997e+00,1.41088e+00,-1.04872e+00,1,2.60000e-01,3.00000e-01,2.60000e-01,2.00000e-03
-1.14288e-04,1.14288e-04,-7.39441e-05,-1.10286e-22,1.34896e+00,1.41466e+00,-1.04883e+00,1,2.60400e-01,3.00000e-01,2.60400e-01,2.00000e-03
-1.16946e-04,1.16946e-04,-7.58387e-05,-2.83243e-22,1.34796e+00,1.41845e+00,-1.04893e+00,1,2.60800e-01,3.00000e-01,2.60800e-01,2.00000e-03
-1.19600e-04,1.19600e-04,-7.77303e-05,-4.78106e-22,1.34696e+00,1.42223e+00,-1.04904e+00,1,2.61200e-01,3.00000e-01,2.61200e-01,2.00000e-03
-1.22245e-04,1.22245e-04,-7.96167e-05,-7.30970e-22,1.34596e+00,1.42602e+00,-1.04914e+00,1,2.61600e-01,3.00000e-01,2.61600e-01,2.00000e-03
-1.24884e-04,1.24884e-04,-8.15007e-05,-1.04907e-21,1.34496e+00,1.42980e+00,-1.04925e+00,1,2.62000e-01,3.00000e-01,2.62000e-01,2.00000e-03
-1.27504e-04,1.27504e-04,-8.33718e-05,-1.11287e-21,1.34395e+00,1.43359e+00,-1.04935e+00,1,2.62400e-01,3.00000e-01,2.62400e-01,2.00000e-03
-1.30111e-04,1.30111e-04,-8.52336e-05,-1.05402e-21,1.34295e+00,1.43737e+00,-1.04946e+00,1,2.62800e-01,3.00000e-01,2.62800e-01,2.00000e-03
-1.32697e-04,1.32697e-04,-8.70810e-05,-8.64014e-22,1.34195e+00,1.44116e+00,-1.04956e+00,1,2.63200e-01,3.00000e-01,2.63200e-01,2.00000e-03
-1.35259e-04,1.35259e-04,-8.89124e-05,-6.89478e-22,1.34095e+00,1.44494e+00,-1.04967e+00,1,2.63600e-01,3.00000e-01,2.63600e-01,2.00000e-03
-1.37804e-04,1.37804e-04,-9.07345e-05,-5.15848e-22,1.33994e+00,1.44873e+00,-1.04978e+00,1,2.64000e-01,3.00000e-01,2.64000e-01,2.00000e-03
-1.40311e-04,1.40311e-04,-9.25295e-05,-4.43051e-22,1.33894e+00,1.45251e+00,-1.04988e+00,1,2.64400e-01,3.00000e-01,2.64400e-01,2.00000e-03
-1.42796e-04,1.42796e-04,-9.43120e-05,-4.18720e-22,1.33794e+00,1.45630e+00,-1.04999e+00,1,2.64800e-01,3.00000e-01,2.64800e-01,2.00000e-03
-1.45248e-04,1.45248e-04,-9.60724e-05,-4.05603e-22,1.33693e+00,1.46008e+00,-1.05009e+00,1,2.65200e-01,3.00000e-01,2.65200e-01,2.00000e-03
-1.47662e-04,1.47662e-04,-9.78080e-05,-2.72273e-22,1.33593e+00,1.46387e+00,-1.05020e+00,1,2.65600e-01,3.00000e-01,2.65600e-01,2.00000e-03
-1.50043e-04,1.50043e-04,-9.95199e-05,3.83550e-23,1.33492e+00,1.46766e+00,-1.05031e+00,1,2.66000e-01,3.00000e-01,2.66000e-01,2.00000e-03
-1.52362e-04,1.52362e-04,-1.01185e-04,2.79270e-23,1.33392e+00,1.47144e+00,-1.05041e+00,1,2.66400e-01,3.00000e-01,2.66400e-01,2.00000e-03
-1.54649e-04,1.54649e-04,-1.02831e-04,-9.33321e-23,1.33291e+00,1.47523e+00,-1.05052e+00,1,2.66800e-01,3.00000e-01,2.66800e-01,2.00000e-03
-1.56886e-04,1.56886e-04,-1.04444e-04,-5.35729e-22,1.33191e+00,1.47902e+00,-1.05063e+00,1,2.67200e-01,3.00000e-01,2.67200e-01,2.00000e-03
-1.59071e-04,1.59071e-04,-1.06021e-04,-8.32144e-22,1.33090e+00,1.48280e+00,-1.05074e+00,1,2.67600e-01,3.00000e-01,2.67600e-01,2.00000e-03
-1.61219e-04,1.61219e-04,-1.07577e-04,-1.18160e-21,1.32990e+00,1.48659e+00,-1.05084e+00,1,2.68000e-01,3.00000e-01,2.68000e-01,2.00000e-03
-1.63290e-04,1.63290e-04,-1.09078e-04,-8.11556e-22,1.32889e+00,1.49038e+00,-1.05095e+00,1,2.68400e-01,3.00000e-01,2.68400e-01,2.00000e-03
-1.65321e-04,1.65321e-04,-1.10556e-04,-4.30999e-22,1.32789e+00,1.49417e+00,-1.05106e+00,1,2.68800e-01,3.00000e-01,2.68800e-01,2.00000e-03
-1.67276e-04,1.67276e-04,-1.11979e-04,1.24722e-22,1.32688e+00,1.49795e+00,-1.05117e+00,1,2.69200e-01,3.00000e-01,2.69200e-01,2.00000e-03
-1.69157e-04,1.69157e-04,-1.13348e-04,5.94000e-22,1.32588e+00,1.50174e+00,-1.05128e+00,1,2.69600e-01,3.00000e-01,2.69600e-01,2.00000e-03
-1.70991e-04,1.70991e-04,-1.14688e-04,1.09071e-21,1.32487e+00,1.50553e+00,-1.05139e+00,1,2.70000e-01,3.00000e-01,2.70000e-01,2.00000e-03
-1.72729e-04,1.72729e-04,-1.15963e-04,1.11100e-21,1.32386e+00,1.50932e+00,-1.05149e+00,1,2.70400e-01,3.00000e-01,2.70400e-01,2.00000e-03
-1.74418e-04,1.74418e-04,-1.17207e-04,9.25115e-22,1.32286e+00,1.51311e+00,-1.05160e+00,1,2.70800e-01,3.00000e-01,2.70800e-01,2.00000e-03
-1.76030e-04,1.76030e-04,-1.18401e-04,3.39231e-22,1.32185e+00,1.51689e+00,-1.05171e+00,1,2.71200e-01,3.00000e-01,2.71200e-01,2.00000e-03
-1.77564e-04,1.77564e-04,-1.19543e-04,-8.01785e-24,1.32084e+00,1.52068e+00,-1.05182e+00,1,2.71600e-01,3.00000e-01,2.71600e-01,2.00000e-03
-1.79045e-04,1.79045e-04,-1.20653e-04,-1.58960e-22,1.31984e+00,1.52447e+00,-1.05193e+00,1,2.72000e-01,3.00000e-01,2.72000e-01,2.00000e-03
-1.80400e-04,1.80400e-04,-1.21671e-04,2.06873e-22,1.31883e+00,1.52826e+00,-1.05204e+00,1,2.72400e-01,3.00000e-01,2.72400e-01,2.00000e-03
-1.81687e-04,1.81687e-04,-1.22642e-04,4.00372e-22,1.31782e+00,1.53205e+00,-1.05215e+00,1,2.72800e-01,3.00000e-01,2.72800e-01,2.00000e-03
-1.82887e-04,1.82887e-04,-1.23555e-04,5.98033e-22,1.31681e+00,1.53584e+00,-1.05226e+00,1,2.73200e-01,3.00000e-01,2.73200e-01,2.00000e-03
-1.84000e-04,1.84000e-04,-1.24410e-04,4.88384e-22,1.31581e+00,1.53963e+00,-1.05237e+00,1,2.73600e-01,3.00000e-01,2.73600e-01,2.00000e-03
-1.85053e-04,1.85053e-04,-1.25228e-04,3.12316e-22,1.31480e+00,1.54342e+00,-1.05248e+00,1,2.74000e-01,3.00000e-01,2.74000e-01,2.00000e-03
-1.85987e-04,1.85987e-04,-1.25963e-04,-3.22109e-22,1.31379e+00,1.54721e+00,-1.05259e+00,1,2.74400e-01,3.00000e-01,2.74400e-01,2.00000e-03
-1.86860e-04,1.86860e-04,-1.26660e-04,-9.34747e-22,1.31279e+00,1.55100e+00,-1.05270e+00,1,2.74800e-01,3.00000e-01,2.74800e-01,2.00000e-03
-1.87641e-04,1.87641e-04,-1.27295e-04,-1.54074e-21,1.31178e+00,1.55479e+00,-1.05281e+00,1,2.75200e-01,3.00000e-01,2.75200e-01,2.00000e-03
-1.88309e-04,1.88309e-04,-1.27845e-04,-1.57503e-21,1.31077e+00,1.55858e+00,-1.05292e+00,1,2.75600e-01,3.00000e-01,2.75600e-01,2.00000e-03
-1.88902e-04,1.88902e-04,-1.28344e-04,-1.42824e-21,1.30976e+00,1.56237e+00,-1.05303e+00,1,2.76000e-01,3.00000e-01,2.76000e-01,2.00000e-03
-1.89371e-04,1.89371e-04,-1.28754e-04,-4.14952e-22,1.30876e+00,1.56616e+00,-1.05315e+00,1,2.76400e-01,3.00000e-01,2.76400e-01,2.00000e-03
-1.89776e-04,1.89776e-04,-1.29123e-04,4.48835e-22,1.30775e+00,1.56995e+00,-1.05326e+00,1,2.76800e-01,3.00000e-01,2.76800e-01,2.00000e-03
-1.90087e-04,1.90087e-04,-1.29428e-04,1.26909e-21,1.30674e+00,1.57374e+00,-1.05337e+00,1,2.77200e-01,3.00000e-01,2.77200e-01,2.00000e-03
-1.90304e-04,1.90304e-04,-1.29666e-04,1.54631e-21,1.30573e+00,1.57753e+00,-1.05348e+00,1,2.77600e-01,3.00000e-01,2.77600e-01,2.00000e-03
-1.90457e-04,1.90457e-04,-1.29864e-04,1.66409e-21,1.30473e+00,1.58132e+00,-1.05359e+00,1,2.78000e-01,3.00000e-01,2.78000e-01,2.00000e-03
-1.90487e-04,1.90487e-04,-1.29971e-04,8.87541e-22,1.30372e+00,1.58511e+00,-1.05371e+00,1,2.78400e-01,3.00000e-01,2.78400e-01,2.00000e-03
-1.90428e-04,1.90428e-04,-1.30009e-04,1.45307e-22,1.30271e+00,1.58890e+00,-1.05382e+00,1,2.78800e-01,3.00000e-01,2.78800e-01,2.00000e-03
-1.90268e-04,1.90268e-04,-1.29973e-04,-4.62038e-22,1.30170e+00,1.59270e+00,-1.05393e+00,1,2.79200e-01,3.00000e-01,2.79200e-01,2.00000e-03
-1.90017e-04,1.90017e-04,-1.29870e-04,-7.71463e-22,1.30070e+00,1.59649e+00,-1.05404e+00,1,2.79600e-01,3.00000e-01,2.79600e-01,2.00000e-03
-1.89704e-04,1.89704e-04,-1.29725e-04,-9.51353e-22,1.29969e+00,1.60028e+00,-1.05415e+00,1,2.80000e-01,3.00000e-01,2.80000e-01,2.00000e-03
-1.89273e-04,1.89273e-04,-1.29490e-04,-1.27131e-21,1.29868e+00,1.60407e+00,-1.05427e+00,1,2.80400e-01,3.00000e-01,2.80400e-01,2.00000e-03
-1.88781e-04,1.88781e-04,-1.29213e-04,-1.49495e-21,1.29768e+00,1.60786e+00,-1.05438e+00,1,2.80800e-01,3.00000e-01,2.80800e-01,2.00000e-03
-1.88202e-04,1.88202e-04,-1.28872e-04,-1.56334e-21,1.29667e+00,1.61166e+00,-1.05449e+00,1,2.81200e-01,3.00000e-01,2.81200e-01,2.00000e-03
-1.87536e-04,1.87536e-04,-1.28465e-04,-1.60259e-21,1.29566e+00,1.61545e+00,-1.05461e+00,1,2.81600e-01,3.00000e-01,2.81600e-01,2.00000e-03
-1.86782e-04,1.86782e-04,-1.27985e-04,-1.65536e-21,1.29466e+00,1.61924e+00,-1.05472e+00,1,2.82000e-01,3.00000e-01,2.82000e-01,2.00000e-03
-1.85918e-04,1.85918e-04,-1.27413e-04,-1.55883e-21,1.29365e+00,1.62303e+00,-1.05483e+00,1,2.82400e-01,3.00000e-01,2.82400e-01,2.00000e-03
-1.84998e-04,1.84998e-04,-1.26802e-04,-1.46273e-21,1.29265e+00,1.62683e+00,-1.05495e+00,1,2.82800e-01,3.00000e-01,2.82800e-01,2.00000e-03
-1.83999e-04,1.83999e-04,-1.26129e-04,-1.29809e-21,1.29164e+00,1.63062e+00,-1.05506e+00,1,2.83200e-01,3.00000e-01,2.83200e-01,2.00000e-03
-1.82922e-04,1.82922e-04,-1.25394e-04,-1.50072e-21,1.29063e+00,1.63441e+00,-1.05518e+00,1,2.83600e-01,3.00000e-01,2.83600e-01,2.00000e-03
-1.81792e-04,1.81792e-04,-1.24621e-04,-1.88628e-21,1.28963e+00,1.63821e+00,-1.05529e+00,1,2.84000e-01,3.00000e-01,2.84000e-01,2.00000e-03
-1.80568e-04,1.80568e-04,-1.23764e-04,-2.23261e-21,1.28862e+00,1.64200e+00,-1.05540e+00,1,2.84400e-01,3.00000e-01,2.84400e-01,2.00000e-03
-1.79290e-04,1.79290e-04,-1.22868e-04,-2.40303e-21,1.28762e+00,1.64580e+00,-1.05552e+00,1,2.84800e-01,3.00000e-01,2.84800e-01,2.00000e-03
-1.77923e-04,1.77923e-04,-1.21884e-04,-2.12019e-21,1.28661e+00,1.64959e+00,-1.05563e+00,1,2.85200e-01,3.00000e-01,2.85200e-01,2.00000e-03
-1.76493e-04,1.76493e-04,-1.20844e-04,-1.82170e-21,1.28561e+00,1.65338e+00,-1.05575e+00,1,2.85600e-01,3.00000e-01,2.85600e-01,2.00000e-03
-1.75017e-04,1.75017e-04,-1.19772e-04,-1.53422e-21,1.28461e+00,1.65718e+00,-1.05586e+00,1,2.86000e-01,3.00000e-01,2.86000e-01,2.00000e-03
-1.73468e-04,1.73468e-04,-1.18624e-04,-1.43696e-21,1.28360e+00,1.66097e+00,-1.05598e+00,1,2.86400e-01,3.00000e-01,2.86400e-01,2.00000e-03
-1.71878e-04,1.71878e-04,-1.17446e-04,-1.38665e-21,1.28260e+00,1.66477e+00,-1.05609e+00,1,2.86800e-01,3.00000e-01,2.86800e-01,2.00000e-03
-1.70234e-04,1.70234e-04,-1.16217e-04,-1.40702e-21,1.28159e+00,1.66856e+00,-1.05621e+00,1,2.87200e-01,3.00000e-01,2.87200e-01,2.00000e-03
-1.68542e-04,1.68542e-04,-1.14938e-04,-1.40162e-21,1.28059e+00,1.67236e+00,-1.05632e+00,1,2.87600e-01,3.00000e-01,2.87600e-01,2.00000e-03
-1.66807e-04,1.66807e-04,-1.13622e-04,-1.34331e-21,1.27959e+00,1.67615e+00,-1.05644e+00,1,2.88000e-01,3.00000e-01,2.88000e-01,2.00000e-03
-1.65013e-04,1.65013e-04,-1.12225e-04,-1.21728e-21,1.27858e+00,1.67995e+00,-1.05655e+00,1,2.88400e-01,3.00000e-01,2.88400e-01,2.00000e-03
-1.63189e-04,1.63189e-04,-1.10806e-04,-1.11620e-21,1.27758e+00,1.68374e+00,-1.05667e+00,1,2.88800e-01,3.00000e-01,2.88800e-01,2.00000e-03
-1.61329e-04,1.61329e-04,-1.09346e-04,-1.00680e-21,1.27658e+00,1.68754e+00,-1.05679e+00,1,2.89200e-01,3.00000e-01,2.89200e-01,2.00000e-03
-1.59439e-04,1.59439e-04,-1.07849e-04,-7.49770e-22,1.27558e+00,1.69133e+00,-1.05690e+00,1,2.89600e-01,3.00000e-01,2.89600e-01,2.00000e-03
-1.57523e-04,1.57523e-04,-1.06332e-04,-5.02035e-22,1.27457e+00,1.69513e+00,-1.05702e+00,1,2.90000e-01,3.00000e-01,2.90000e-01,2.00000e-03
-1.55579e-04,1.55579e-04,-1.04766e-04,-4.16298e-22,1.27357e+00,1.69893e+00,-1.05713e+00,1,2.90400e-01,3.00000e-01,2.90400e-01,2.00000e-03
-1.53616e-04,1.53616e-04,-1.03185e-04,-4.99050e-22,1.27257e+00,1.70272e+00,-1.05725e+00,1,2.90800e-01,3.00000e-01,2.90800e-01,2.00000e-03
-1.51632e-04,1.51632e-04,-1.01562e-04,-1.01411e-21,1.27157e+00,1.70652e+00,-1.05737e+00,1,2.91200e-01,3.00000e-01,2.91200e-01,2.00000e-03
-1.49634e-04,1.49634e-04,-9.99102e-05,-1.47383e-21,1.27057e+00,1.71032e+00,-1.05748e+00,1,2.91600e-01,3.00000e-01,2.91600e-01,2.00000e-03
-1.47624e-04,1.47624e-04,-9.82500e-05,-1.93934e-21,1.26957e+00,1.71411e+00,-1.05760e+00,1,2.92000e-01,3.00000e-01,2.92000e-01,2.00000e-03
-1.45611e-04,1.45611e-04,-9.65598e-05,-1.77644e-21,1.26857e+00,1.71791e+00,-1.05772e+00,1,2.92400e-01,3.00000e-01,2.92400e-01,2.00000e-03
-1.43591e-04,1.43591e-04,-9.48655e-05,-1.56766e-21,1.26757e+00,1.72171e+00,-1.05784e+00,1,2.92800e-01,3.00000e-01,2.92800e-01,2.00000e-03
-1.41571e-04,1.41571e-04,-9.31578e-05,-1.00001e-21,1.26657e+00,1.72550e+00,-1.05795e+00,1,2.93200e-01,3.00000e-01,2.93200e-01,2.00000e-03
-1.39555e-04,1.39555e-04,-9.14414e-05,-3.80072e-22,1.26557e+00,1.72930e+00,-1.05807e+00,1,2.93600e-01,3.00000e-01,2.93600e-01,2.00000e-03
-1.37540e-04,1.37540e-04,-8.97238e-05,3.34194e-22,1.26457e+00,1.73310e+00,-1.05819e+00,1,2.94000e-01,3.00000e-01,2.94000e-01,2.00000e-03
-1.35553e-04,1.35553e-04,-8.79937e-05,2.60835e-22,1.26357e+00,1.73690e+00,-1.05830e+00,1,2.94400e-01,3.00000e-01,2.94400e-01,2.00000e-03
-1.33575e-04,1.33575e-04,-8.62717e-05,1.59708e-22,1.26258e+00,1.74069e+00,-1.05842e+00,1,2.94800e-01,3.00000e-01,2.94800e-01,2.00000e-03
-1.31616e-04,1.31616e-04,-8.45550e-05,-2.41378e-22,1.26158e+00,1.74449e+00,-1.05854e+00,1,2.95200e-01,3.00000e-01,2.95200e-01,2.00000e-03
-1.29681e-04,1.29681e-04,-8.28486e-05,-4.05173e-22,1.26058e+00,1.74829e+00,-1.05866e+00,1,2.95600e-01,3.00000e-01,2.95600e-01,2.00000e-03
-1.27761e-04,1.27761e-04,-8.11540e-05,-5.96323e-22,1.25958e+00,1.75209e+00,-1.05878e+00,1,2.96000e-01,3.00000e-01,2.96000e-01,2.00000e-03
