p,-U:0,-U:1,-U:2,T,U:0,U:1,U:2,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
5.71838e-02,1.35786e-03,-7.67056e-04,0.00000e+00,1.05557e+00,-1.35786e-03,7.67056e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.77200e-01,3.00000e-01,3.77200e-01,2.00000e-03
5.73258e-02,1.35654e-03,-7.63468e-04,0.00000e+00,1.05462e+00,-1.35654e-03,7.63468e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.77600e-01,3.00000e-01,3.77600e-01,2.00000e-03
5.74628e-02,1.35484e-03,-7.59401e-04,0.00000e+00,1.05367e+00,-1.35484e-03,7.59401e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.78000e-01,3.00000e-01,3.78000e-01,2.00000e-03
5.75965e-02,1.35284e-03,-7.55290e-04,0.00000e+00,1.05273e+00,-1.35284e-03,7.55290e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.78400e-01,3.00000e-01,3.78400e-01,2.00000e-03
5.77252e-02,1.35049e-03,-7.50663e-04,0.00000e+00,1.05178e+00,-1.35049e-03,7.50663e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.78800e-01,3.00000e-01,3.78800e-01,2.00000e-03
5.78471e-02,1.34773e-03,-7.45067e-04,0.00000e+00,1.05083e+00,-1.34773e-03,7.45067e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.79200e-01,3.00000e-01,3.79200e-01,2.00000e-03
5.79658e-02,1.34466e-03,-7.39447e-04,0.00000e+00,1.04988e+00,-1.34466e-03,7.39447e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.79600e-01,3.00000e-01,3.79600e-01,2.00000e-03
5.80812e-02,1.34128e-03,-7.33803e-04,0.00000e+00,1.04894e+00,-1.34128e-03,7.33803e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.80000e-01,3.00000e-01,3.80000e-01,2.00000e-03
5.81892e-02,1.33751e-03,-7.26799e-04,0.00000e+00,1.04799e+00,-1.33751e-03,7.26799e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.80400e-01,3.00000e-01,3.80400e-01,2.00000e-03
5.82940e-02,1.33343e-03,-7.19790e-04,0.00000e+00,1.04704e+00,-1.33343e-03,7.19790e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.80800e-01,3.00000e-01,3.80800e-01,2.00000e-03
5.83955e-02,1.32903e-03,-7.12775e-04,0.00000e+00,1.04609e+00,-1.32903e-03,7.12775e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.81200e-01,3.00000e-01,3.81200e-01,2.00000e-03
5.84908e-02,1.32433e-03,-7.04772e-04,0.00000e+00,1.04513e+00,-1.32433e-03,7.04772e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.81600e-01,3.00000e-01,3.81600e-01,2.00000e-03
5.85792e-02,1.31924e-03,-6.96016e-04,0.00000e+00,1.04418e+00,-1.31924e-03,6.96016e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.82000e-01,3.00000e-01,3.82000e-01,2.00000e-03
5.86618e-02,1.31375e-03,-6.86947e-04,0.00000e+00,1.04323e+00,-1.31375e-03,6.86947e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.82400e-01,3.00000e-01,3.82400e-01,2.00000e-03
5.87404e-02,1.30799e-03,-6.77444e-04,0.00000e+00,1.04227e+00,-1.30799e-03,6.77444e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.82800e-01,3.00000e-01,3.82800e-01,2.00000e-03
5.88138e-02,1.30200e-03,-6.67076e-04,0.00000e+00,1.04131e+00,-1.30200e-03,6.67076e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.83200e-01,3.00000e-01,3.83200e-01,2.00000e-03
5.88843e-02,1.29572e-03,-6.56737e-04,0.00000e+00,1.04036e+00,-1.29572e-03,6.56737e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.83600e-01,3.00000e-01,3.83600e-01,2.00000e-03
5.89518e-02,1.28914e-03,-6.46427e-04,0.00000e+00,1.03940e+00,-1.28914e-03,6.46427e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.84000e-01,3.00000e-01,3.84000e-01,2.00000e-03
5.90121e-02,1.28252e-03,-6.34663e-04,0.00000e+00,1.03844e+00,-1.28252e-03,6.34663e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.84400e-01,3.00000e-01,3.84400e-01,2.00000e-03
5.90697e-02,1.27560e-03,-6.22946e-04,0.00000e+00,1.03748e+00,-1.27560e-03,6.22946e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.84800e-01,3.00000e-01,3.84800e-01,2.00000e-03
5.91244e-02,1.26839e-03,-6.11275e-04,0.00000e+00,1.03652e+00,-1.26839e-03,6.11275e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.85200e-01,3.00000e-01,3.85200e-01,2.00000e-03
5.91744e-02,1.26111e-03,-5.98806e-04,0.00000e+00,1.03556e+00,-1.26111e-03,5.98806e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.85600e-01,3.00000e-01,3.85600e-01,2.00000e-03
5.92206e-02,1.25366e-03,-5.85968e-04,0.00000e+00,1.03460e+00,-1.25366e-03,5.85968e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.86000e-01,3.00000e-01,3.86000e-01,2.00000e-03
5.92642e-02,1.24593e-03,-5.73187e-04,0.00000e+00,1.03364e+00,-1.24593e-03,5.73187e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.86400e-01,3.00000e-01,3.86400e-01,2.00000e-03
5.93029e-02,1.23814e-03,-5.59912e-04,0.00000e+00,1.03268e+00,-1.23814e-03,5.59912e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.86800e-01,3.00000e-01,3.86800e-01,2.00000e-03
5.93326e-02,1.23051e-03,-5.45305e-04,0.00000e+00,1.03172e+00,-1.23051e-03,5.45305e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.87200e-01,3.00000e-01,3.87200e-01,2.00000e-03
5.93599e-02,1.22263e-03,-5.30782e-04,0.00000e+00,1.03075e+00,-1.22263e-03,5.30782e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.87600e-01,3.00000e-01,3.87600e-01,2.00000e-03
5.93848e-02,1.21449e-03,-5.16343e-04,0.00000e+00,1.02979e+00,-1.21449e-03,5.16343e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.88000e-01,3.00000e-01,3.88000e-01,2.00000e-03
5.94025e-02,1.20721e-03,-5.00842e-04,0.00000e+00,1.02883e+00,-1.20721e-03,5.00842e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.88400e-01,3.00000e-01,3.88400e-01,2.00000e-03
5.94180e-02,1.19968e-03,-4.85429e-04,0.00000e+00,1.02787e+00,-1.19968e-03,4.85429e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.88800e-01,3.00000e-01,3.88800e-01,2.00000e-03
5.94312e-02,1.19190e-03,-4.70103e-04,0.00000e+00,1.02691e+00,-1.19190e-03,4.70103e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.89200e-01,3.00000e-01,3.89200e-01,2.00000e-03
5.94360e-02,1.18537e-03,-4.53964e-04,0.00000e+00,1.02595e+00,-1.18537e-03,4.53964e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.89600e-01,3.00000e-01,3.89600e-01,2.00000e-03
5.94357e-02,1.17935e-03,-4.37471e-04,0.00000e+00,1.02499e+00,-1.17935e-03,4.37471e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.90000e-01,3.00000e-01,3.90000e-01,2.00000e-03
5.94335e-02,1.17310e-03,-4.21075e-04,0.00000e+00,1.02403e+00,-1.17310e-03,4.21075e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.90400e-01,3.00000e-01,3.90400e-01,2.00000e-03
5.94252e-02,1.16779e-03,-4.04425e-04,0.00000e+00,1.02308e+00,-1.16779e-03,4.04425e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.90800e-01,3.00000e-01,3.90800e-01,2.00000e-03
5.94068e-02,1.16461e-03,-3.87167e-04,0.00000e+00,1.02213e+00,-1.16461e-03,3.87167e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.91200e-01,3.00000e-01,3.91200e-01,2.00000e-03
5.93867e-02,1.16120e-03,-3.69997e-04,0.00000e+00,1.02117e+00,-1.16120e-03,3.69997e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.91600e-01,3.00000e-01,3.91600e-01,2.00000e-03
5.93624e-02,1.15769e-03,-3.52615e-04,0.00000e+00,1.02022e+00,-1.15769e-03,3.52615e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.92000e-01,3.00000e-01,3.92000e-01,2.00000e-03
5.93176e-02,1.15897e-03,-3.34031e-04,0.00000e+00,1.01927e+00,-1.15897e-03,3.34031e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.92400e-01,3.00000e-01,3.92400e-01,2.00000e-03
5.92716e-02,1.16001e-03,-3.15572e-04,0.00000e+00,1.01832e+00,-1.16001e-03,3.15572e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.92800e-01,3.00000e-01,3.92800e-01,2.00000e-03
5.92245e-02,1.16083e-03,-2.97238e-04,0.00000e+00,1.01738e+00,-1.16083e-03,2.97238e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.93200e-01,3.00000e-01,3.93200e-01,2.00000e-03
5.91617e-02,1.16323e-03,-2.78217e-04,0.00000e+00,1.01642e+00,-1.16323e-03,2.78217e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.93600e-01,3.00000e-01,3.93600e-01,2.00000e-03
5.90908e-02,1.16630e-03,-2.58901e-04,0.00000e+00,1.01547e+00,-1.16630e-03,2.58901e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.94000e-01,3.00000e-01,3.94000e-01,2.00000e-03
5.90189e-02,1.16914e-03,-2.39697e-04,0.00000e+00,1.01451e+00,-1.16914e-03,2.39697e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.94400e-01,3.00000e-01,3.94400e-01,2.00000e-03
5.89416e-02,1.16889e-03,-2.20182e-04,0.00000e+00,1.01355e+00,-1.16889e-03,2.20182e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.94800e-01,3.00000e-01,3.94800e-01,2.00000e-03
5.88548e-02,1.16278e-03,-1.99943e-04,0.00000e+00,1.01256e+00,-1.16278e-03,1.99943e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.95200e-01,3.00000e-01,3.95200e-01,2.00000e-03
5.87675e-02,1.15649e-03,-1.79835e-04,0.00000e+00,1.01158e+00,-1.15649e-03,1.79835e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.95600e-01,3.00000e-01,3.95600e-01,2.00000e-03
5.86796e-02,1.15000e-03,-1.59854e-04,0.00000e+00,1.01059e+00,-1.15000e-03,1.59854e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.96000e-01,3.00000e-01,3.96000e-01,2.00000e-03
5.85952e-02,1.10577e-03,-1.39084e-04,0.00000e+00,1.00954e+00,-1.10577e-03,1.39084e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.96400e-01,3.00000e-01,3.96400e-01,2.00000e-03
5.85087e-02,1.06199e-03,-1.18349e-04,0.00000e+00,1.00849e+00,-1.06199e-03,1.18349e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.96800e-01,3.00000e-01,3.96800e-01,2.00000e-03
5.84216e-02,1.01844e-03,-9.77673e-05,0.00000e+00,1.00743e+00,-1.01844e-03,9.77673e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.97200e-01,3.00000e-01,3.97200e-01,2.00000e-03
5.83755e-02,9.23930e-04,-7.91602e-05,0.00000e+00,1.00637e+00,-9.23930e-04,7.91602e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.97600e-01,3.00000e-01,3.97600e-01,2.00000e-03
5.83498e-02,8.04877e-04,-6.16402e-05,0.00000e+00,1.00530e+00,-8.04877e-04,6.16402e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.98000e-01,3.00000e-01,3.98000e-01,2.00000e-03
5.83238e-02,6.87032e-04,-4.43025e-05,0.00000e+00,1.00423e+00,-6.87032e-04,4.43025e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.98400e-01,3.00000e-01,3.98400e-01,2.00000e-03
5.83008e-02,5.81156e-04,-3.03629e-05,0.00000e+00,1.00334e+00,-5.81156e-04,3.03629e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.98800e-01,3.00000e-01,3.98800e-01,2.00000e-03
5.82845e-02,4.97813e-04,-2.30022e-05,0.00000e+00,1.00282e+00,-4.97813e-04,2.30022e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.99200e-01,3.00000e-01,3.99200e-01,2.00000e-03
5.82683e-02,4.15421e-04,-1.57752e-05,0.00000e+00,1.00230e+00,-4.15421e-04,1.57752e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.99600e-01,3.00000e-01,3.99600e-01,2.00000e-03
5.82521e-02,3.33980e-04,-8.68203e-06,0.00000e+00,1.00178e+00,-3.33980e-04,8.68203e-06,0.00000e+00,5.00000e-01,1.00000e+03,1,4.00000e-01,3.00000e-01,4.00000e-01,2.00000e-03
