Result,U:0,U:1,U:2,SA,p_rgh,rhok,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-7.07363e-05,7.07363e-05,5.03867e-05,-4.18810e-19,1.54728e+00,-1.41170e-06,9.38109e-01,1,1.81200e-01,3.00000e-01,1.81200e-01,2.00000e-03
-7.07718e-05,7.07718e-05,5.01738e-05,-3.18429e-19,1.54628e+00,-1.45621e-06,9.38149e-01,1,1.81600e-01,3.00000e-01,1.81600e-01,2.00000e-03
-7.07993e-05,7.07993e-05,4.99556e-05,-2.26995e-19,1.54528e+00,-1.50088e-06,9.38189e-01,1,1.82000e-01,3.00000e-01,1.82000e-01,2.00000e-03
-7.08309e-05,7.08309e-05,4.97431e-05,-1.34039e-19,1.54428e+00,-1.54550e-06,9.38229e-01,1,1.82400e-01,3.00000e-01,1.82400e-01,2.00000e-03
-7.08576e-05,7.08576e-05,4.95253e-05,-6.61238e-20,1.54328e+00,-1.59028e-06,9.38269e-01,1,1.82800e-01,3.00000e-01,1.82800e-01,2.00000e-03
-7.08703e-05,7.08703e-05,4.92914e-05,-5.35978e-20,1.54228e+00,-1.63546e-06,9.38309e-01,1,1.83200e-01,3.00000e-01,1.83200e-01,2.00000e-03
-7.08871e-05,7.08871e-05,4.90630e-05,-4.52420e-20,1.54128e+00,-1.68058e-06,9.38349e-01,1,1.83600e-01,3.00000e-01,1.83600e-01,2.00000e-03
-7.09081e-05,7.09081e-05,4.88401e-05,-4.10620e-20,1.54029e+00,-1.72565e-06,9.38389e-01,1,1.84000e-01,3.00000e-01,1.84000e-01,2.00000e-03
-7.09136e-05,7.09136e-05,4.85896e-05,-8.03181e-20,1.53929e+00,-1.77130e-06,9.38429e-01,1,1.84400e-01,3.00000e-01,1.84400e-01,2.00000e-03
-7.09234e-05,7.09234e-05,4.83445e-05,-1.24386e-19,1.53829e+00,-1.81689e-06,9.38468e-01,1,1.84800e-01,3.00000e-01,1.84800e-01,2.00000e-03
-7.09299e-05,7.09299e-05,4.81001e-05,-1.59441e-19,1.53729e+00,-1.86246e-06,9.38508e-01,1,1.85200e-01,3.00000e-01,1.85200e-01,2.00000e-03
-7.09227e-05,7.09227e-05,4.78348e-05,-1.36014e-19,1.53629e+00,-1.90837e-06,9.38548e-01,1,1.85600e-01,3.00000e-01,1.85600e-01,2.00000e-03
-7.09137e-05,7.09137e-05,4.75632e-05,-9.40580e-20,1.53529e+00,-1.95440e-06,9.38588e-01,1,1.86000e-01,3.00000e-01,1.86000e-01,2.00000e-03
-7.09097e-05,7.09097e-05,4.72970e-05,-6.12017e-20,1.53429e+00,-2.00037e-06,9.38628e-01,1,1.86400e-01,3.00000e-01,1.86400e-01,2.00000e-03
-7.09012e-05,7.09012e-05,4.70240e-05,-2.49327e-20,1.53329e+00,-2.04641e-06,9.38668e-01,1,1.86800e-01,3.00000e-01,1.86800e-01,2.00000e-03
-7.08789e-05,7.08789e-05,4.67320e-05,2.98625e-20,1.53229e+00,-2.09266e-06,9.38708e-01,1,1.87200e-01,3.00000e-01,1.87200e-01,2.00000e-03
-7.08618e-05,7.08618e-05,4.64450e-05,7.94368e-20,1.53129e+00,-2.13885e-06,9.38748e-01,1,1.87600e-01,3.00000e-01,1.87600e-01,2.00000e-03
-7.08497e-05,7.08497e-05,4.61631e-05,1.23785e-19,1.53029e+00,-2.18498e-06,9.38788e-01,1,1.88000e-01,3.00000e-01,1.88000e-01,2.00000e-03
-7.08005e-05,7.08005e-05,4.58495e-05,1.03051e-19,1.52929e+00,-2.23118e-06,9.38828e-01,1,1.88400e-01,3.00000e-01,1.88400e-01,2.00000e-03
-7.07562e-05,7.07562e-05,4.55406e-05,8.21695e-20,1.52829e+00,-2.27732e-06,9.38868e-01,1,1.88800e-01,3.00000e-01,1.88800e-01,2.00000e-03
-7.07170e-05,7.07170e-05,4.52364e-05,6.11421e-20,1.52729e+00,-2.32341e-06,9.38908e-01,1,1.89200e-01,3.00000e-01,1.89200e-01,2.00000e-03
-7.06418e-05,7.06418e-05,4.49132e-05,-2.54575e-20,1.52629e+00,-2.36925e-06,9.38948e-01,1,1.89600e-01,3.00000e-01,1.89600e-01,2.00000e-03
-7.05511e-05,7.05511e-05,4.45827e-05,-1.44311e-19,1.52529e+00,-2.41495e-06,9.38988e-01,1,1.90000e-01,3.00000e-01,1.90000e-01,2.00000e-03
-7.04653e-05,7.04653e-05,4.42565e-05,-2.62596e-19,1.52429e+00,-2.46060e-06,9.39028e-01,1,1.90400e-01,3.00000e-01,1.90400e-01,2.00000e-03
-7.03541e-05,7.03542e-05,4.39229e-05,-3.89866e-19,1.52329e+00,-2.50591e-06,9.39068e-01,1,1.90800e-01,3.00000e-01,1.90800e-01,2.00000e-03
-7.01872e-05,7.01872e-05,4.35699e-05,-5.35894e-19,1.52228e+00,-2.55060e-06,9.39109e-01,1,1.91200e-01,3.00000e-01,1.91200e-01,2.00000e-03
-7.00249e-05,7.00249e-05,4.32208e-05,-6.81646e-19,1.52128e+00,-2.59525e-06,9.39149e-01,1,1.91600e-01,3.00000e-01,1.91600e-01,2.00000e-03
-6.98674e-05,6.98674e-05,4.28756e-05,-8.27115e-19,1.52028e+00,-2.63983e-06,9.39189e-01,1,1.92000e-01,3.00000e-01,1.92000e-01,2.00000e-03
-6.95996e-05,6.95996e-05,4.25010e-05,-8.87102e-19,1.51928e+00,-2.68299e-06,9.39229e-01,1,1.92400e-01,3.00000e-01,1.92400e-01,2.00000e-03
-6.93305e-05,6.93305e-05,4.21261e-05,-9.43933e-19,1.51827e+00,-2.72611e-06,9.39269e-01,1,1.92800e-01,3.00000e-01,1.92800e-01,2.00000e-03
-6.90634e-05,6.90634e-05,4.17529e-05,-1.00038e-18,1.51727e+00,-2.76920e-06,9.39309e-01,1,1.93200e-01,3.00000e-01,1.93200e-01,2.00000e-03
-6.87341e-05,6.87341e-05,4.13639e-05,-9.89564e-19,1.51627e+00,-2.81116e-06,9.39349e-01,1,1.93600e-01,3.00000e-01,1.93600e-01,2.00000e-03
-6.83756e-05,6.83756e-05,4.09685e-05,-9.48269e-19,1.51526e+00,-2.85254e-06,9.39389e-01,1,1.94000e-01,3.00000e-01,1.94000e-01,2.00000e-03
-6.80214e-05,6.80214e-05,4.05763e-05,-9.11761e-19,1.51426e+00,-2.89386e-06,9.39430e-01,1,1.94400e-01,3.00000e-01,1.94400e-01,2.00000e-03
-6.76479e-05,6.76479e-05,4.01784e-05,-8.79748e-19,1.51326e+00,-2.93455e-06,9.39470e-01,1,1.94800e-01,3.00000e-01,1.94800e-01,2.00000e-03
-6.72312e-05,6.72312e-05,3.97656e-05,-8.50486e-19,1.51225e+00,-2.97405e-06,9.39510e-01,1,1.95200e-01,3.00000e-01,1.95200e-01,2.00000e-03
-6.68184e-05,6.68184e-05,3.93555e-05,-8.23831e-19,1.51125e+00,-3.01350e-06,9.39550e-01,1,1.95600e-01,3.00000e-01,1.95600e-01,2.00000e-03
-6.64095e-05,6.64095e-05,3.89481e-05,-7.99791e-19,1.51025e+00,-3.05289e-06,9.39590e-01,1,1.96000e-01,3.00000e-01,1.96000e-01,2.00000e-03
-6.59460e-05,6.59460e-05,3.85186e-05,-8.39474e-19,1.50924e+00,-3.09017e-06,9.39630e-01,1,1.96400e-01,3.00000e-01,1.96400e-01,2.00000e-03
-6.54859e-05,6.54859e-05,3.80914e-05,-8.78614e-19,1.50824e+00,-3.12740e-06,9.39671e-01,1,1.96800e-01,3.00000e-01,1.96800e-01,2.00000e-03
-6.50293e-05,6.50293e-05,3.76663e-05,-9.17208e-19,1.50723e+00,-3.16459e-06,9.39711e-01,1,1.97200e-01,3.00000e-01,1.97200e-01,2.00000e-03
-6.45341e-05,6.45341e-05,3.72289e-05,-9.33416e-19,1.50623e+00,-3.19997e-06,9.39751e-01,1,1.97600e-01,3.00000e-01,1.97600e-01,2.00000e-03
-6.40211e-05,6.40211e-05,3.67861e-05,-9.38134e-19,1.50522e+00,-3.23442e-06,9.39791e-01,1,1.98000e-01,3.00000e-01,1.98000e-01,2.00000e-03
-6.35111e-05,6.35111e-05,3.63451e-05,-9.42275e-19,1.50422e+00,-3.26883e-06,9.39831e-01,1,1.98400e-01,3.00000e-01,1.98400e-01,2.00000e-03
-6.29790e-05,6.29790e-05,3.58989e-05,-9.37964e-19,1.50321e+00,-3.30211e-06,9.39872e-01,1,1.98800e-01,3.00000e-01,1.98800e-01,2.00000e-03
-6.23993e-05,6.23993e-05,3.54405e-05,-9.18060e-19,1.50220e+00,-3.33317e-06,9.39912e-01,1,1.99200e-01,3.00000e-01,1.99200e-01,2.00000e-03
-6.18224e-05,6.18224e-05,3.49834e-05,-8.98685e-19,1.50120e+00,-3.36420e-06,9.39952e-01,1,1.99600e-01,3.00000e-01,1.99600e-01,2.00000e-03
-6.12483e-05,6.12483e-05,3.45275e-05,-8.79838e-19,1.50019e+00,-3.39519e-06,9.39992e-01,1,2.00000e-01,3.00000e-01,2.00000e-01,2.00000e-03
-6.05901e-05,6.05901e-05,3.40503e-05,-8.59100e-19,1.49918e+00,-3.42239e-06,9.40033e-01,1,2.00400e-01,3.00000e-01,2.00400e-01,2.00000e-03
-5.99352e-05,5.99352e-05,3.35740e-05,-8.35441e-19,1.49818e+00,-3.44957e-06,9.40073e-01,1,2.00800e-01,3.00000e-01,2.00800e-01,2.00000e-03
-5.92835e-05,5.92835e-05,3.30985e-05,-8.08856e-19,1.49717e+00,-3.47671e-06,9.40113e-01,1,2.01200e-01,3.00000e-01,2.01200e-01,2.00000e-03
-5.85760e-05,5.85760e-05,3.26129e-05,-7.56595e-19,1.49616e+00,-3.50102e-06,9.40154e-01,1,2.01600e-01,3.00000e-01,2.01600e-01,2.00000e-03
-5.78420e-05,5.78420e-05,3.21223e-05,-6.90352e-19,1.49515e+00,-3.52392e-06,9.40194e-01,1,2.02000e-01,3.00000e-01,2.02000e-01,2.00000e-03
-5.71109e-05,5.71109e-05,3.16320e-05,-6.21568e-19,1.49414e+00,-3.54679e-06,9.40234e-01,1,2.02400e-01,3.00000e-01,2.02400e-01,2.00000e-03
-5.63551e-05,5.63551e-05,3.11371e-05,-5.50011e-19,1.49313e+00,-3.56812e-06,9.40275e-01,1,2.02800e-01,3.00000e-01,2.02800e-01,2.00000e-03
-5.55470e-05,5.55470e-05,3.06326e-05,-4.77931e-19,1.49213e+00,-3.58640e-06,9.40315e-01,1,2.03200e-01,3.00000e-01,2.03200e-01,2.00000e-03
-5.47415e-05,5.47415e-05,3.01278e-05,-4.07010e-19,1.49112e+00,-3.60467e-06,9.40355e-01,1,2.03600e-01,3.00000e-01,2.03600e-01,2.00000e-03
-5.39387e-05,5.39386e-05,2.96228e-05,-3.37257e-19,1.49011e+00,-3.62292e-06,9.40396e-01,1,2.04000e-01,3.00000e-01,2.04000e-01,2.00000e-03
-5.30699e-05,5.30699e-05,2.91042e-05,-3.15380e-19,1.48910e+00,-3.63638e-06,9.40436e-01,1,2.04400e-01,3.00000e-01,2.04400e-01,2.00000e-03
-5.22035e-05,5.22035e-05,2.85848e-05,-3.02105e-19,1.48809e+00,-3.64984e-06,9.40476e-01,1,2.04800e-01,3.00000e-01,2.04800e-01,2.00000e-03
-5.13393e-05,5.13393e-05,2.80646e-05,-2.97440e-19,1.48708e+00,-3.66328e-06,9.40517e-01,1,2.05200e-01,3.00000e-01,2.05200e-01,2.00000e-03
-5.04473e-05,5.04473e-05,2.75361e-05,-2.89825e-19,1.48607e+00,-3.67346e-06,9.40557e-01,1,2.05600e-01,3.00000e-01,2.05600e-01,2.00000e-03
-4.95422e-05,4.95422e-05,2.70026e-05,-2.86386e-19,1.48506e+00,-3.68201e-06,9.40597e-01,1,2.06000e-01,3.00000e-01,2.06000e-01,2.00000e-03
-4.86391e-05,4.86391e-05,2.64677e-05,-2.93191e-19,1.48405e+00,-3.69055e-06,9.40638e-01,1,2.06400e-01,3.00000e-01,2.06400e-01,2.00000e-03
-4.77327e-05,4.77327e-05,2.59281e-05,-2.88736e-19,1.48304e+00,-3.69747e-06,9.40678e-01,1,2.06800e-01,3.00000e-01,2.06800e-01,2.00000e-03
-4.68174e-05,4.68174e-05,2.53799e-05,-2.47275e-19,1.48203e+00,-3.70115e-06,9.40719e-01,1,2.07200e-01,3.00000e-01,2.07200e-01,2.00000e-03
-4.59082e-05,4.59082e-05,2.48269e-05,-2.01991e-19,1.48103e+00,-3.70482e-06,9.40759e-01,1,2.07600e-01,3.00000e-01,2.07600e-01,2.00000e-03
-4.50042e-05,4.50042e-05,2.42701e-05,-1.63487e-19,1.48002e+00,-3.70850e-06,9.40799e-01,1,2.08000e-01,3.00000e-01,2.08000e-01,2.00000e-03
-4.41207e-05,4.41207e-05,2.37032e-05,-1.34658e-19,1.47901e+00,-3.70741e-06,9.40840e-01,1,2.08400e-01,3.00000e-01,2.08400e-01,2.00000e-03
-4.32395e-05,4.32395e-05,2.31338e-05,-1.10023e-19,1.47800e+00,-3.70633e-06,9.40880e-01,1,2.08800e-01,3.00000e-01,2.08800e-01,2.00000e-03
-4.23607e-05,4.23607e-05,2.25618e-05,-8.95876e-20,1.47699e+00,-3.70526e-06,9.40920e-01,1,2.09200e-01,3.00000e-01,2.09200e-01,2.00000e-03
-4.15191e-05,4.15191e-05,2.19826e-05,-1.02880e-19,1.47598e+00,-3.70116e-06,9.40961e-01,1,2.09600e-01,3.00000e-01,2.09600e-01,2.00000e-03
-4.06969e-05,4.06969e-05,2.13980e-05,-1.31037e-19,1.47497e+00,-3.69557e-06,9.41001e-01,1,2.10000e-01,3.00000e-01,2.10000e-01,2.00000e-03
-3.98769e-05,3.98769e-05,2.08102e-05,-1.58473e-19,1.47397e+00,-3.68998e-06,9.41041e-01,1,2.10400e-01,3.00000e-01,2.10400e-01,2.00000e-03
-3.90872e-05,3.90872e-05,2.02180e-05,-1.89256e-19,1.47296e+00,-3.68298e-06,9.41082e-01,1,2.10800e-01,3.00000e-01,2.10800e-01,2.00000e-03
-3.83563e-05,3.83563e-05,1.96195e-05,-2.25751e-19,1.47195e+00,-3.67314e-06,9.41122e-01,1,2.11200e-01,3.00000e-01,2.11200e-01,2.00000e-03
-3.76270e-05,3.76270e-05,1.90173e-05,-2.58981e-19,1.47094e+00,-3.66332e-06,9.41162e-01,1,2.11600e-01,3.00000e-01,2.11600e-01,2.00000e-03
-3.68995e-05,3.68995e-05,1.84115e-05,-2.88942e-19,1.46993e+00,-3.65353e-06,9.41203e-01,1,2.12000e-01,3.00000e-01,2.12000e-01,2.00000e-03
-3.62858e-05,3.62858e-05,1.77981e-05,-3.07177e-19,1.46893e+00,-3.63982e-06,9.41243e-01,1,2.12400e-01,3.00000e-01,2.12400e-01,2.00000e-03
-3.56735e-05,3.56735e-05,1.71807e-05,-3.22135e-19,1.46792e+00,-3.62614e-06,9.41283e-01,1,2.12800e-01,3.00000e-01,2.12800e-01,2.00000e-03
-3.50626e-05,3.50626e-05,1.65590e-05,-3.33814e-19,1.46691e+00,-3.61249e-06,9.41323e-01,1,2.13200e-01,3.00000e-01,2.13200e-01,2.00000e-03
-3.45405e-05,3.45405e-05,1.59330e-05,-3.29639e-19,1.46591e+00,-3.59649e-06,9.41364e-01,1,2.13600e-01,3.00000e-01,2.13600e-01,2.00000e-03
-3.40632e-05,3.40632e-05,1.53024e-05,-3.16380e-19,1.46490e+00,-3.57933e-06,9.41404e-01,1,2.14000e-01,3.00000e-01,2.14000e-01,2.00000e-03
-3.35871e-05,3.35871e-05,1.46673e-05,-3.00417e-19,1.46390e+00,-3.56221e-06,9.41444e-01,1,2.14400e-01,3.00000e-01,2.14400e-01,2.00000e-03
-3.31648e-05,3.31648e-05,1.40244e-05,-2.70814e-19,1.46289e+00,-3.54408e-06,9.41484e-01,1,2.14800e-01,3.00000e-01,2.14800e-01,2.00000e-03
-3.28414e-05,3.28414e-05,1.33735e-05,-2.22335e-19,1.46188e+00,-3.52390e-06,9.41525e-01,1,2.15200e-01,3.00000e-01,2.15200e-01,2.00000e-03
-3.25193e-05,3.25193e-05,1.27176e-05,-1.76493e-19,1.46088e+00,-3.50377e-06,9.41565e-01,1,2.15600e-01,3.00000e-01,2.15600e-01,2.00000e-03
-3.21985e-05,3.21985e-05,1.20566e-05,-1.33288e-19,1.45987e+00,-3.48368e-06,9.41605e-01,1,2.16000e-01,3.00000e-01,2.16000e-01,2.00000e-03
-3.20042e-05,3.20042e-05,1.13962e-05,-9.09366e-20,1.45887e+00,-3.46095e-06,9.41645e-01,1,2.16400e-01,3.00000e-01,2.16400e-01,2.00000e-03
-3.18103e-05,3.18103e-05,1.07303e-05,-5.10195e-20,1.45787e+00,-3.43828e-06,9.41685e-01,1,2.16800e-01,3.00000e-01,2.16800e-01,2.00000e-03
-3.16168e-05,3.16168e-05,1.00589e-05,-1.35421e-20,1.45686e+00,-3.41565e-06,9.41726e-01,1,2.17200e-01,3.00000e-01,2.17200e-01,2.00000e-03
-3.14878e-05,3.14878e-05,9.38773e-06,1.39628e-20,1.45586e+00,-3.39164e-06,9.41766e-01,1,2.17600e-01,3.00000e-01,2.17600e-01,2.00000e-03
-3.13905e-05,3.13905e-05,8.71371e-06,3.72734e-20,1.45485e+00,-3.36696e-06,9.41806e-01,1,2.18000e-01,3.00000e-01,2.18000e-01,2.00000e-03
-3.12928e-05,3.12928e-05,8.03408e-06,6.05578e-20,1.45385e+00,-3.34234e-06,9.41846e-01,1,2.18400e-01,3.00000e-01,2.18400e-01,2.00000e-03
-3.12153e-05,3.12153e-05,7.35386e-06,8.60327e-20,1.45285e+00,-3.31719e-06,9.41886e-01,1,2.18800e-01,3.00000e-01,2.18800e-01,2.00000e-03
-3.11786e-05,3.11786e-05,6.67800e-06,1.17934e-19,1.45185e+00,-3.29093e-06,9.41926e-01,1,2.19200e-01,3.00000e-01,2.19200e-01,2.00000e-03
-3.11413e-05,3.11413e-05,5.99619e-06,1.52850e-19,1.45084e+00,-3.26473e-06,9.41966e-01,1,2.19600e-01,3.00000e-01,2.19600e-01,2.00000e-03
-3.11034e-05,3.11034e-05,5.30845e-06,1.90780e-19,1.44984e+00,-3.23860e-06,9.42006e-01,1,2.20000e-01,3.00000e-01,2.20000e-01,2.00000e-03
-3.11033e-05,3.11033e-05,4.62348e-06,2.36240e-19,1.44884e+00,-3.21101e-06,9.42047e-01,1,2.20400e-01,3.00000e-01,2.20400e-01,2.00000e-03
-3.11041e-05,3.11041e-05,3.93208e-06,2.84484e-19,1.44783e+00,-3.18350e-06,9.42087e-01,1,2.20800e-01,3.00000e-01,2.20800e-01,2.00000e-03
-3.11057e-05,3.11057e-05,3.23419e-06,3.35519e-19,1.44683e+00,-3.15604e-06,9.42127e-01,1,2.21200e-01,3.00000e-01,2.21200e-01,2.00000e-03
-3.11809e-05,3.11809e-05,2.75136e-06,3.70293e-19,1.44616e+00,-3.13657e-06,9.42153e-01,1,2.21600e-01,3.00000e-01,2.21600e-01,2.00000e-03
-3.13063e-05,3.13063e-05,2.36944e-06,3.80662e-19,1.44566e+00,-3.12108e-06,9.42174e-01,1,2.22000e-01,3.00000e-01,2.22000e-01,2.00000e-03
-3.14391e-05,3.14391e-05,1.98069e-06,3.84717e-19,1.44516e+00,-3.10562e-06,9.42194e-01,1,2.22400e-01,3.00000e-01,2.22400e-01,2.00000e-03
-3.11895e-05,3.11895e-05,-6.19042e-07,5.13957e-19,1.44131e+00,-2.99930e-06,9.42348e-01,1,2.22800e-01,3.00000e-01,2.22800e-01,2.00000e-03
-3.14551e-05,3.14551e-05,-1.02305e-06,5.04170e-19,1.44081e+00,-2.98167e-06,9.42368e-01,1,2.23200e-01,3.00000e-01,2.23200e-01,2.00000e-03
-3.17263e-05,3.17263e-05,-1.43287e-06,4.93567e-19,1.44031e+00,-2.96406e-06,9.42388e-01,1,2.23600e-01,3.00000e-01,2.23600e-01,2.00000e-03
-3.20030e-05,3.20030e-05,-1.84854e-06,4.82147e-19,1.43981e+00,-2.94648e-06,9.42408e-01,1,2.24000e-01,3.00000e-01,2.24000e-01,2.00000e-03
-3.24110e-05,3.24110e-05,-2.64746e-06,4.47444e-19,1.43881e+00,-2.91393e-06,9.42448e-01,1,2.24400e-01,3.00000e-01,2.24400e-01,2.00000e-03
-3.28280e-05,3.28280e-05,-3.45468e-06,4.12181e-19,1.43780e+00,-2.88144e-06,9.42488e-01,1,2.24800e-01,3.00000e-01,2.24800e-01,2.00000e-03
-3.32539e-05,3.32539e-05,-4.27016e-06,3.76361e-19,1.43680e+00,-2.84902e-06,9.42528e-01,1,2.25200e-01,3.00000e-01,2.25200e-01,2.00000e-03
-3.37741e-05,3.37741e-05,-5.11235e-06,3.04231e-19,1.43580e+00,-2.81628e-06,9.42568e-01,1,2.25600e-01,3.00000e-01,2.25600e-01,2.00000e-03
-3.43436e-05,3.43436e-05,-5.97073e-06,2.13059e-19,1.43480e+00,-2.78343e-06,9.42608e-01,1,2.26000e-01,3.00000e-01,2.26000e-01,2.00000e-03
-3.49194e-05,3.49194e-05,-6.83596e-06,1.20590e-19,1.43380e+00,-2.75063e-06,9.42648e-01,1,2.26400e-01,3.00000e-01,2.26400e-01,2.00000e-03
-3.55291e-05,3.55291e-05,-7.71401e-06,4.44375e-20,1.43280e+00,-2.71774e-06,9.42688e-01,1,2.26800e-01,3.00000e-01,2.26800e-01,2.00000e-03
-3.61992e-05,3.61992e-05,-8.61131e-06,3.93656e-21,1.43180e+00,-2.68461e-06,9.42728e-01,1,2.27200e-01,3.00000e-01,2.27200e-01,2.00000e-03
-3.68748e-05,3.68748e-05,-9.51615e-06,-3.52780e-20,1.43080e+00,-2.65152e-06,9.42768e-01,1,2.27600e-01,3.00000e-01,2.27600e-01,2.00000e-03
-3.75559e-05,3.75559e-05,-1.04285e-05,-7.32018e-20,1.42980e+00,-2.61849e-06,9.42808e-01,1,2.28000e-01,3.00000e-01,2.28000e-01,2.00000e-03
-3.83098e-05,3.83098e-05,-1.13632e-05,6.19708e-21,1.42880e+00,-2.58510e-06,9.42848e-01,1,2.28400e-01,3.00000e-01,2.28400e-01,2.00000e-03
-3.90703e-05,3.90703e-05,-1.23054e-05,9.64762e-20,1.42780e+00,-2.55175e-06,9.42888e-01,1,2.28800e-01,3.00000e-01,2.28800e-01,2.00000e-03
-3.98568e-05,3.98568e-05,-1.32633e-05,1.84496e-19,1.42679e+00,-2.51838e-06,9.42928e-01,1,2.29200e-01,3.00000e-01,2.29200e-01,2.00000e-03
-4.06827e-05,4.06827e-05,-1.42399e-05,2.91267e-19,1.42579e+00,-2.48479e-06,9.42968e-01,1,2.29600e-01,3.00000e-01,2.29600e-01,2.00000e-03
-4.15308e-05,4.15308e-05,-1.52293e-05,4.09414e-19,1.42479e+00,-2.45110e-06,9.43008e-01,1,2.30000e-01,3.00000e-01,2.30000e-01,2.00000e-03
-4.23841e-05,4.23841e-05,-1.62256e-05,5.29874e-19,1.42379e+00,-2.41745e-06,9.43048e-01,1,2.30400e-01,3.00000e-01,2.30400e-01,2.00000e-03
-4.32572e-05,4.32572e-05,-1.72340e-05,6.32450e-19,1.42279e+00,-2.38372e-06,9.43088e-01,1,2.30800e-01,3.00000e-01,2.30800e-01,2.00000e-03
-4.41646e-05,4.41646e-05,-1.82594e-05,6.95018e-19,1.42179e+00,-2.34978e-06,9.43128e-01,1,2.31200e-01,3.00000e-01,2.31200e-01,2.00000e-03
-4.50769e-05,4.50769e-05,-1.92914e-05,7.57029e-19,1.42079e+00,-2.31588e-06,9.43168e-01,1,2.31600e-01,3.00000e-01,2.31600e-01,2.00000e-03
-4.59941e-05,4.59941e-05,-2.03301e-05,8.18483e-19,1.41979e+00,-2.28200e-06,9.43209e-01,1,2.32000e-01,3.00000e-01,2.32000e-01,2.00000e-03
-4.69654e-05,4.69654e-05,-2.13898e-05,7.72985e-19,1.41879e+00,-2.24769e-06,9.43249e-01,1,2.32400e-01,3.00000e-01,2.32400e-01,2.00000e-03
-4.79412e-05,4.79412e-05,-2.24556e-05,7.25554e-19,1.41779e+00,-2.21340e-06,9.43289e-01,1,2.32800e-01,3.00000e-01,2.32800e-01,2.00000e-03
-4.89214e-05,4.89214e-05,-2.35276e-05,6.76191e-19,1.41678e+00,-2.17913e-06,9.43329e-01,1,2.33200e-01,3.00000e-01,2.33200e-01,2.00000e-03
-4.99490e-05,4.99490e-05,-2.46127e-05,5.92308e-19,1.41578e+00,-2.14447e-06,9.43369e-01,1,2.33600e-01,3.00000e-01,2.33600e-01,2.00000e-03
-5.10017e-05,5.10017e-05,-2.57070e-05,4.91871e-19,1.41478e+00,-2.10961e-06,9.43409e-01,1,2.34000e-01,3.00000e-01,2.34000e-01,2.00000e-03
-5.20580e-05,5.20580e-05,-2.68068e-05,3.91500e-19,1.41378e+00,-2.07477e-06,9.43449e-01,1,2.34400e-01,3.00000e-01,2.34400e-01,2.00000e-03
-5.31458e-05,5.31458e-05,-2.79140e-05,2.96235e-19,1.41278e+00,-2.03966e-06,9.43489e-01,1,2.34800e-01,3.00000e-01,2.34800e-01,2.00000e-03
-5.42926e-05,5.42926e-05,-2.90296e-05,2.11892e-19,1.41177e+00,-2.00401e-06,9.43529e-01,1,2.35200e-01,3.00000e-01,2.35200e-01,2.00000e-03
-5.54418e-05,5.54418e-05,-3.01502e-05,1.28782e-19,1.41077e+00,-1.96836e-06,9.43569e-01,1,2.35600e-01,3.00000e-01,2.35600e-01,2.00000e-03
-5.66024e-05,5.66024e-05,-3.12788e-05,4.70452e-20,1.40977e+00,-1.93258e-06,9.43609e-01,1,2.36000e-01,3.00000e-01,2.36000e-01,2.00000e-03
-5.78650e-05,5.78650e-05,-3.24113e-05,3.28236e-20,1.40877e+00,-1.89574e-06,9.43649e-01,1,2.36400e-01,3.00000e-01,2.36400e-01,2.00000e-03
-5.91273e-05,5.91273e-05,-3.35470e-05,2.15945e-20,1.40776e+00,-1.85887e-06,9.43689e-01,1,2.36800e-01,3.00000e-01,2.36800e-01,2.00000e-03
-6.03894e-05,6.03894e-05,-3.46861e-05,1.33607e-20,1.40676e+00,-1.82198e-06,9.43730e-01,1,2.37200e-01,3.00000e-01,2.37200e-01,2.00000e-03
-6.17181e-05,6.17181e-05,-3.58232e-05,4.46667e-20,1.40576e+00,-1.78434e-06,9.43770e-01,1,2.37600e-01,3.00000e-01,2.37600e-01,2.00000e-03
-6.30790e-05,6.30790e-05,-3.69602e-05,9.72025e-20,1.40475e+00,-1.74630e-06,9.43810e-01,1,2.38000e-01,3.00000e-01,2.38000e-01,2.00000e-03
-6.44385e-05,6.44385e-05,-3.80998e-05,1.52691e-19,1.40375e+00,-1.70823e-06,9.43850e-01,1,2.38400e-01,3.00000e-01,2.38400e-01,2.00000e-03
-6.58267e-05,6.58267e-05,-3.92372e-05,1.98136e-19,1.40275e+00,-1.66976e-06,9.43890e-01,1,2.38800e-01,3.00000e-01,2.38800e-01,2.00000e-03
-6.72730e-05,6.72730e-05,-4.03672e-05,2.19611e-19,1.40174e+00,-1.63049e-06,9.43930e-01,1,2.39200e-01,3.00000e-01,2.39200e-01,2.00000e-03
-6.87168e-05,6.87168e-05,-4.14989e-05,2.42667e-19,1.40074e+00,-1.59118e-06,9.43970e-01,1,2.39600e-01,3.00000e-01,2.39600e-01,2.00000e-03
-7.01580e-05,7.01580e-05,-4.26323e-05,2.67304e-19,1.39974e+00,-1.55183e-06,9.44011e-01,1,2.40000e-01,3.00000e-01,2.40000e-01,2.00000e-03
-7.16671e-05,7.16671e-05,-4.37477e-05,2.04011e-19,1.39873e+00,-1.51134e-06,9.44051e-01,1,2.40400e-01,3.00000e-01,2.40400e-01,2.00000e-03
-7.31728e-05,7.31728e-05,-4.48640e-05,1.40628e-19,1.39773e+00,-1.47079e-06,9.44091e-01,1,2.40800e-01,3.00000e-01,2.40800e-01,2.00000e-03
